3777,"movesi l'acqua in un ritondo vaso,",secondo ch'è percosso fuori o dentro:,ne la mia mente fè sùbito caso,11,11,11
3778,"questo ch'io dico, sì come si tacque","la gloriosa vita di Tommaso, ",per la similitudine che nacque,11,11,11
3779,"del suo parlare e di quel di Beatrice,","a cui sì cominciar, dopo lui, piacque: ","""A costui fa mestieri, e nol vi dice",11,11,11
3780,"nè con la voce nè pensando ancora,",d'un altro vero andare a la radice. ,Diteli se la luce onde s'infiora,11,11,11
3781,"vostra sustanza, rimarrà con voi",etternalmente sì com' ell' è ora; ,"e se rimane, dite come, poi",11,11,11
3782,"che sarete visibili rifatti,","esser porà ch'al veder non vi nòi"". ","Come, da più letizia pinti e tratti,",11,11,11
3783,a la fiata quei che vanno a rota,"levan la voce e rallegrano li atti, ","così, a l'orazion pronta e divota,",11,11,11
3784,li santi cerchi mostrar nova gioia,nel torneare e ne la mira nota. ,Qual si lamenta perchè qui si moia,11,11,11
3785,"per viver colà sù, non vide quive",lo refrigerio de l'etterna ploia. ,Quell' uno e due e tre che sempre vive,11,11,11
3786,"e regna sempre in tre e 'n due e 'n uno,","non circunscritto, e tutto circunscrive, ",tre volte era cantato da ciascuno,11,11,11
3787,"di quelli spirti con tal melodia,",ch'ad ogne merto saria giusto muno. ,E io udi' ne la luce più dia,11,11,11
3788,"del minor cerchio una voce modesta,","forse qual fu da l'angelo a Maria, ","risponder: ""Quanto fia lunga la festa",11,11,11
3789,"di paradiso, tanto il nostro amore",si raggerà dintorno cotal vesta. ,La sua chiarezza sèguita l'ardore;,11,11,11
3790,"l'ardor la visione, e quella è tanta,",quant' ha di grazia sovra suo valore. ,Come la carne gloriosa e santa,11,11,11
3791,"fia rivestita, la nostra persona",più grata fia per esser tutta quanta; ,per che s'accrescerà ciò che ne dona,11,11,11
3792,"di gratuito lume il sommo bene,",lume ch'a lui veder ne condiziona; ,"onde la vision crescer convene,",11,11,11
3793,"crescer l'ardor che di quella s'accende,",crescer lo raggio che da esso vene. ,"Ma sì come carbon che fiamma rende,",11,11,11
3794,"e per vivo candor quella soverchia,",sì che la sua parvenza si difende; ,così questo folgòr che già ne cerchia,11,11,11
3795,fia vinto in apparenza da la carne,che tutto dì la terra ricoperchia; ,nè potrà tanta luce affaticarne:,11,11,11
3796,chè li organi del corpo saran forti,"a tutto ciò che potrà dilettarne"". ",Tanto mi parver sùbiti e accorti,11,11,11
3797,"e l'uno e l'altro coro a dicer ""Amme!"",",che ben mostrar disio d'i corpi morti: ,"forse non pur per lor, ma per le mamme,",11,11,11
3798,per li padri e per li altri che fuor cari,anzi che fosser sempiterne fiamme. ,"Ed ecco intorno, di chiarezza pari,",11,11,11
3799,"nascere un lustro sopra quel che v'era,",per guisa d'orizzonte che rischiari. ,E sì come al salir di prima sera,11,11,11
3800,"comincian per lo ciel nove parvenze,","sì che la vista pare e non par vera, ",parvemi lì novelle sussistenze,11,11,11
3801,"cominciare a vedere, e fare un giro",di fuor da l'altre due circunferenze. ,Oh vero sfavillar del Santo Spiro!,11,11,11
3802,come si fece sùbito e candente,"a li occhi miei che, vinti, nol soffriro! ",Ma Bèatrice sì bella e ridente,11,11,11
3803,"mi si mostrò, che tra quelle vedute",si vuol lasciar che non seguir la mente. ,Quindi ripreser li occhi miei virtute,11,11,11
3804,a rilevarsi; e vidimi translato,sol con mia donna in più alta salute. ,"Ben m'accors' io ch'io era più levato,",11,11,11
3805,"per l'affocato riso de la stella,",che mi parea più roggio che l'usato. ,Con tutto 'l core e con quella favella,11,11,11
3806,"ch'è una in tutti, a Dio feci olocausto,",qual conveniesi a la grazia novella. ,E non er' anco del mio petto essausto,11,11,11
3807,"l'ardor del sacrificio, ch'io conobbi",esso litare stato accetto e fausto; ,chè con tanto lucore e tanto robbi,11,11,11
3808,"m'apparvero splendor dentro a due raggi,","ch'io dissi: ""O Eliòs che sì li addobbi!"". ",Come distinta da minori e maggi,11,11,11
3809,lumi biancheggia tra ' poli del mondo,"Galassia sì, che fa dubbiar ben saggi; ",sì costellati facean nel profondo,11,11,11
3810,Marte quei raggi il venerabil segno,che fan giunture di quadranti in tondo. ,Qui vince la memoria mia lo 'ngegno;,11,11,11
3811,"chè quella croce lampeggiava Cristo,",sì ch'io non so trovare essempro degno; ,"ma chi prende sua croce e segue Cristo,",11,11,11
3812,"ancor mi scuserà di quel ch'io lasso,",vedendo in quell' albor balenar Cristo. ,Di corno in corno e tra la cima e 'l basso,11,11,11
3813,"si movien lumi, scintillando forte",nel congiugnersi insieme e nel trapasso: ,"così si veggion qui diritte e torte,",11,11,11
3814,"veloci e tarde, rinovando vista,","le minuzie d'i corpi, lunghe e corte, ",moversi per lo raggio onde si lista,11,11,11
3815,"talvolta l'ombra che, per sua difesa,",la gente con ingegno e arte acquista. ,"E come giga e arpa, in tempra tesa",11,11,11
3816,"di molte corde, fa dolce tintinno","a tal da cui la nota non è intesa, ",così da' lumi che lì m'apparinno,11,11,11
3817,s'accogliea per la croce una melode,"che mi rapiva, sanza intender l'inno. ","Ben m'accors' io ch'elli era d'alte lode,",11,11,11
3818,"però ch'a me venìa ""Resurgi"" e ""Vinci""",come a colui che non intende e ode. ,"Io m'innamorava tanto quinci,",11,11,11
3819,che 'nfino a lì non fu alcuna cosa,che mi legasse con sì dolci vinci. ,"Forse la mia parola par troppo osa,",11,11,11
3820,"posponendo il piacer de li occhi belli,",ne' quai mirando mio disio ha posa; ,ma chi s'avvede che i vivi suggelli,11,11,11
3821,"d'ogne bellezza più fanno più suso,","e ch'io non m'era lì rivolto a quelli, ",escusar puommi di quel ch'io m'accuso,11,11,11
3822,"per escusarmi, e vedermi dir vero:","chè 'l piacer santo non è qui dischiuso, ","perchè si fa, montando, più sincero.",11,11,11
3823,Benigna volontade in che si liqua,"sempre l'amor che drittamente spira,","come cupidità fa ne la iniqua,",11,11,11
3824,"silenzio puose a quella dolce lira,",e fece quietar le sante corde,che la destra del cielo allenta e tira. ,11,11,11
3825,Come saranno a' giusti preghi sorde,"quelle sustanze che, per darmi voglia","ch'io le pregassi, a tacer fur concorde? ",11,11,11
3826,Bene è che sanza termine si doglia,"chi, per amor di cosa che non duri","etternalmente, quello amor si spoglia. ",11,11,11
3827,Quale per li seren tranquilli e puri,"discorre ad ora ad or sùbito foco,","movendo li occhi che stavan sicuri, ",11,11,11
3828,"e pare stella che tramuti loco,",se non che da la parte ond' e' s'accende,"nulla sen perde, ed esso dura poco: ",11,11,11
3829,tale dal corno che 'n destro si stende,a piè di quella croce corse un astro,de la costellazion che lì resplende; ,11,11,11
3830,"nè si partì la gemma dal suo nastro,","ma per la lista radial trascorse,",che parve foco dietro ad alabastro. ,11,11,11
3831,"Sì pia l'ombra d'Anchise si porse,","se fede merta nostra maggior musa,",quando in Eliso del figlio s'accorse. ,11,11,11
3832,"""O sanguis meus, o superinfusa","gratia Dei, sicut tibi cui","bis unquam celi ianua reclusa?"". ",11,11,11
3833,Così quel lume: ond' io m'attesi a lui;,"poscia rivolsi a la mia donna il viso,",e quinci e quindi stupefatto fui; ,11,11,11
3834,chè dentro a li occhi suoi ardeva un riso,"tal, ch'io pensai co' miei toccar lo fondo",de la mia gloria e del mio paradiso. ,11,11,11
3835,"Indi, a udire e a veder giocondo,","giunse lo spirto al suo principio cose,","ch'io non lo 'ntesi, sì parlò profondo; ",11,11,11
3836,"nè per elezion mi si nascose,","ma per necessità, chè 'l suo concetto",al segno d'i mortal si soprapuose. ,11,11,11
3837,E quando l'arco de l'ardente affetto,"fu sì sfogato, che 'l parlar discese","inver' lo segno del nostro intelletto, ",11,11,11
3838,"la prima cosa che per me s'intese,","""Benedetto sia tu"", fu, ""trino e uno,","che nel mio seme se' tanto cortese!"". ",11,11,11
3839,"E seguì: ""Grato e lontano digiuno,",tratto leggendo del magno volume,"du' non si muta mai bianco nè bruno, ",11,11,11
3840,"solvuto hai, figlio, dentro a questo lume","in ch'io ti parlo, mercè di colei",ch'a l'alto volo ti vestì le piume. ,11,11,11
3841,Tu credi che a me tuo pensier mei,"da quel ch'è primo, così come raia","da l'un, se si conosce, il cinque e 'l sei; ",11,11,11
3842,e però ch'io mi sia e perch' io paia,"più gaudioso a te, non mi domandi,",che alcun altro in questa turba gaia. ,11,11,11
3843,Tu credi 'l vero; chè i minori e ' grandi,di questa vita miran ne lo speglio,"in che, prima che pensi, il pensier pandi; ",11,11,11
3844,ma perchè 'l sacro amore in che io veglio,con perpetua vista e che m'asseta,"di dolce disiar, s'adempia meglio, ",11,11,11
3845,"la voce tua sicura, balda e lieta","suoni la volontà, suoni 'l disio,","a che la mia risposta è già decreta!"". ",11,11,11
3846,"Io mi volsi a Beatrice, e quella udio","pria ch'io parlassi, e arrisemi un cenno",che fece crescer l'ali al voler mio. ,11,11,11
3847,"Poi cominciai così: ""L'affetto e 'l senno,","come la prima equalità v'apparse,","d'un peso per ciascun di voi si fenno, ",11,11,11
3848,"però che 'l sol che v'allumò e arse,","col caldo e con la luce è sì iguali,",che tutte simiglianze sono scarse. ,11,11,11
3849,"Ma voglia e argomento ne' mortali,","per la cagion ch'a voi è manifesta,",diversamente son pennuti in ali; ,11,11,11
3850,"ond' io, che son mortal, mi sento in questa","disagguaglianza, e però non ringrazio",se non col core a la paterna festa. ,11,11,11
3851,"Ben supplico io a te, vivo topazio","che questa gioia preziosa ingemmi,","perchè mi facci del tuo nome sazio"". ",11,11,11
3852,"""O fronda mia in che io compiacemmi","pur aspettando, io fui la tua radice"":","cotal principio, rispondendo, femmi. ",11,11,11
3853,"Poscia mi disse: ""Quel da cui si dice",tua cognazione e che cent' anni e piùe,"girato ha 'l monte in la prima cornice, ",11,11,11
3854,mio figlio fu e tuo bisavol fue:,ben si convien che la lunga fatica,tu li raccorci con l'opere tue. ,11,11,11
3855,"Fiorenza dentro da la cerchia antica,","ond' ella toglie ancora e terza e nona,","si stava in pace, sobria e pudica. ",11,11,11
3856,"Non avea catenella, non corona,","non gonne contigiate, non cintura",che fosse a veder più che la persona. ,11,11,11
3857,"Non faceva, nascendo, ancor paura","la figlia al padre, chè 'l tempo e la dote",non fuggien quinci e quindi la misura. ,11,11,11
3858,Non avea case di famiglia vòte;,non v'era giunto ancor Sardanapalo,a mostrar ciò che 'n camera si puote. ,11,11,11
3859,Non era vinto ancora Montemalo,"dal vostro Uccellatoio, che, com' è vinto","nel montar sù, così sarà nel calo. ",11,11,11
3860,Bellincion Berti vid' io andar cinto,"di cuoio e d'osso, e venir da lo specchio",la donna sua sanza 'l viso dipinto; ,11,11,11
3861,e vidi quel d'i Nerli e quel del Vecchio,"esser contenti a la pelle scoperta,",e le sue donne al fuso e al pennecchio. ,11,11,11
3862,Oh fortunate! ciascuna era certa,"de la sua sepultura, e ancor nulla",era per Francia nel letto diserta. ,11,11,11
3863,"L'una vegghiava a studio de la culla,","e, consolando, usava l'idioma",che prima i padri e le madri trastulla; ,11,11,11
3864,"l'altra, traendo a la rocca la chioma,",favoleggiava con la sua famiglia,"d'i Troiani, di Fiesole e di Roma. ",11,11,11
3865,Saria tenuta allor tal maraviglia,"una Cianghella, un Lapo Salterello,",qual or saria Cincinnato e Corniglia. ,11,11,11
3866,"A così riposato, a così bello","viver di cittadini, a così fida","cittadinanza, a così dolce ostello, ",11,11,11
3867,"Maria mi diè, chiamata in alte grida;",e ne l'antico vostro Batisteo,insieme fui cristiano e Cacciaguida. ,11,11,11
3868,Moronto fu mio frate ed Eliseo;,"mia donna venne a me di val di Pado,",e quindi il sopranome tuo si feo. ,11,11,11
3869,Poi seguitai lo 'mperador Currado;,"ed el mi cinse de la sua milizia,",tanto per bene ovrar li venni in grado. ,11,11,11
3870,Dietro li andai incontro a la nequizia,"di quella legge il cui popolo usurpa,","per colpa d'i pastor, vostra giustizia. ",11,11,11
3871,Quivi fu' io da quella gente turpa,"disviluppato dal mondo fallace,",lo cui amor molt' anime deturpa; ,11,11,11
3872,"e venni dal martiro a questa pace"".","O poca nostra nobiltà di sangue,",se gloriar di te la gente fai,11,11,11
3873,"qua giù dove l'affetto nostro langue,",mirabil cosa non mi sarà mai:,"chè là dove appetito non si torce,",11,11,11
3874,"dico nel cielo, io me ne gloriai. ",Ben se' tu manto che tosto raccorce:,"sì che, se non s'appon di dì in die,",11,11,11
3875,lo tempo va dintorno con le force. ,"Dal 'voi' che prima a Roma s'offerie,","in che la sua famiglia men persevra,",11,11,11
3876,ricominciaron le parole mie; ,"onde Beatrice, ch'era un poco scevra,","ridendo, parve quella che tossio",11,11,11
3877,al primo fallo scritto di Ginevra. ,"Io cominciai: ""Voi siete il padre mio;",voi mi date a parlar tutta baldezza;,11,11,11
3878,"voi mi levate sì, ch'i' son più ch'io. ",Per tanti rivi s'empie d'allegrezza,"la mente mia, che di sè fa letizia",11,11,11
3879,perchè può sostener che non si spezza. ,"Ditemi dunque, cara mia primizia,",quai fuor li vostri antichi e quai fuor li anni,11,11,11
3880,che si segnaro in vostra puerizia; ,ditemi de l'ovil di San Giovanni,"quanto era allora, e chi eran le genti",11,11,11
3881,"tra esso degne di più alti scanni"". ",Come s'avviva a lo spirar d'i venti,"carbone in fiamma, così vid' io quella",11,11,11
3882,luce risplendere a' miei blandimenti; ,"e come a li occhi miei si fè più bella,","così con voce più dolce e soave,",11,11,11
3883,"ma non con questa moderna favella, ","dissemi: ""Da quel dì che fu detto 'Ave'","al parto in che mia madre, ch'è or santa,",11,11,11
3884,"s'alleviò di me ond' era grave, ",al suo Leon cinquecento cinquanta,e trenta fiate venne questo foco,11,11,11
3885,a rinfiammarsi sotto la sua pianta. ,Li antichi miei e io nacqui nel loco,dove si truova pria l'ultimo sesto,11,11,11
3886,da quei che corre il vostro annual gioco. ,Basti d'i miei maggiori udirne questo:,"chi ei si fosser e onde venner quivi,",11,11,11
3887,più è tacer che ragionare onesto. ,Tutti color ch'a quel tempo eran ivi,"da poter arme tra Marte e 'l Batista,",11,11,11
3888,eran il quinto di quei ch'or son vivi. ,"Ma la cittadinanza, ch'è or mista","di Campi, di Certaldo e di Fegghine,",11,11,11
3889,pura vediesi ne l'ultimo artista. ,Oh quanto fora meglio esser vicine,"quelle genti ch'io dico, e al Galluzzo",11,11,11
3890,"e a Trespiano aver vostro confine, ",che averle dentro e sostener lo puzzo,"del villan d'Aguglion, di quel da Signa,",11,11,11
3891,che già per barattare ha l'occhio aguzzo! ,Se la gente ch'al mondo più traligna,"non fosse stata a Cesare noverca,",11,11,11
3892,"ma come madre a suo figlio benigna, ","tal fatto è fiorentino e cambia e merca,","che si sarebbe vòlto a Simifonti,",11,11,11
3893,là dove andava l'avolo a la cerca; ,sariesi Montemurlo ancor de' Conti;,"sarieno i Cerchi nel piovier d'Acone,",11,11,11
3894,e forse in Valdigrieve i Buondelmonti. ,Sempre la confusion de le persone,"principio fu del mal de la cittade,",11,11,11
3895,come del vostro il cibo che s'appone; ,e cieco toro più avaccio cade,che cieco agnello; e molte volte taglia,11,11,11
3896,più e meglio una che le cinque spade. ,Se tu riguardi Luni e Orbisaglia,"come sono ite, e come se ne vanno",11,11,11
3897,"di retro ad esse Chiusi e Sinigaglia, ",udir come le schiatte si disfanno,"non ti parrà nova cosa nè forte,",11,11,11
3898,poscia che le cittadi termine hanno. ,"Le vostre cose tutte hanno lor morte,",sì come voi; ma celasi in alcuna,11,11,11
3899,"che dura molto, e le vite son corte. ",E come 'l volger del ciel de la luna,"cuopre e discuopre i liti sanza posa,",11,11,11
3900,così fa di Fiorenza la Fortuna: ,per che non dee parer mirabil cosa,ciò ch'io dirò de li alti Fiorentini,11,11,11
3901,onde è la fama nel tempo nascosa. ,"Io vidi li Ughi e vidi i Catellini,","Filippi, Greci, Ormanni e Alberichi,",11,11,11
3902,"già nel calare, illustri cittadini; ","e vidi così grandi come antichi,","con quel de la Sannella, quel de l'Arca,",11,11,11
3903,e Soldanieri e Ardinghi e Bostichi. ,Sovra la porta ch'al presente è carca,di nova fellonia di tanto peso,11,11,11
